#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeathSkyContemporary.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.evolution.speciation.BirthDeathSkylineModel">
#            <parameter id="origin.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="origin" upper="Infinity">100.0</parameter>
#            <parameter id="rho.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="rho" upper="1.0">0.01</parameter>
#            <parameter dimension="5" id="reproductiveNumber.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="reproductiveNumber" upper="10.0">2.0</parameter>
#            <parameter id="becomeUninfectiousRate.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="becomeUninfectiousRate" upper="Infinity">1.0</parameter>
#            <parameter id="samplingProportion.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="samplingProportion">0.0</parameter>
#            <tree id="Tree.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#                <trait id="dateTrait.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.evolution.tree.TraitSet" traitname="date">
#                CY068129_A_California_VRDL396_2009_2009/04/28=2009.323287671233,
#CY068870_A_California_VRDL392_2009_2009/04/28=2009.323287671233,
#CY068686_A_California_VRDL181_2009_2009/04/28=2009.323287671233,
#CY068137_A_California_VRDL159_2009_2009/04/28=2009.323287671233,
#CY068217_A_California_VRDL173_2009_2009/04/28=2009.323287671233,
#CY068702_A_California_VRDL184_2009_2009/04/28=2009.323287671233,
#CY068742_A_California_VRDL199_2009_2009/04/28=2009.323287671233,
#CY068766_A_California_VRDL204_2009_2009/04/28=2009.323287671233,
#CY068718_A_California_VRDL187_2009_2009/04/28=2009.323287671233,
#CY068209_A_California_VRDL172_2009_2009/04/28=2009.323287671233,
#CY064879_A_California_VRDL147_2009_2009/04/28=2009.323287671233,
#CY068678_A_California_VRDL178_2009_2009/04/28=2009.323287671233,
#CY068233_A_California_VRDL211_2009_2009/04/28=2009.323287671233,
#CY068734_A_California_VRDL198_2009_2009/04/28=2009.323287671233,
#CY068633_A_California_VRDL394_2009_2009/04/28=2009.323287671233,
#CY068153_A_California_VRDL161_2009_2009/04/28=2009.323287671233,
#CY068161_A_California_VRDL164_2009_2009/04/28=2009.323287671233,
#CY067221_A_California_VRDL302_2009_2009/04/28=2009.323287671233,
#CY068758_A_California_VRDL203_2009_2009/04/28=2009.323287671233,
#CY092329_A_California_VRDL182_2009_2009/04/28=2009.323287671233,
#CY067929_A_California_VRDL177_2009_2009/04/28=2009.323287671233,
#CY066519_A_California_VRDL156_2009_2009/04/28=2009.323287671233,
#CY068177_A_California_VRDL166_2009_2009/04/28=2009.323287671233,
#CY068193_A_California_VRDL169_2009_2009/04/28=2009.323287671233,
#CY068145_A_California_VRDL160_2009_2009/04/28=2009.323287671233,
#CY068201_A_California_VRDL170_2009_2009/04/28=2009.323287671233,
#CY068798_A_California_VRDL210_2009_2009/04/28=2009.323287671233,
#CY068862_A_California_VRDL391_2009_2009/04/28=2009.323287671233,
#CY068249_A_California_VRDL216_2009_2009/04/28=2009.323287671233                
#                                <taxa id="TaxonSet.InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.InfluenzaAH3N2_HAgene_2009_California_homochronous"/>
#            </tree>
#        </distribution>
#        <prior id="becomeUninfectiousRatePriorContemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@becomeUninfectiousRate.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <LogNormal id="LogNormalDistributionModel.1" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M">52.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution">
#            <parameter id="clockRate.c:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="x">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.3" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.9" name="M">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.10" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="GammaShapePrior.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution">
#            <parameter id="gammaShape.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution">
#            <parameter id="kappa.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="originPriorContemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@origin.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha">0.5</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="reproductiveNumberPriorContemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@reproductiveNumber.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <LogNormal id="LogNormalDistributionModel.2" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="M">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="S">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="rhoPriorContemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@rho.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <LogNormal id="LogNormalDistributionModel.4" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="M">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.14" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@InfluenzaAH3N2_HAgene_2009_California_homochronous" id="treeLikelihood.InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" shape="@gammaShape.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" kappa="@kappa.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:InfluenzaAH3N2_HAgene_2009_California_homochronous" id="StrictClock.c:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	gammaShape	kappa	BirthDeathSkyContemporary	origin	rho	becomeUninfectiousRate	reproductiveNumber.1	reproductiveNumber.2	reproductiveNumber.3	reproductiveNumber.4	reproductiveNumber.5	birth._0	birth._1	birth._2	birth._3	birth._4	death	sampling	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
0	-8171.570239778141	-7879.619668428787	-291.95057134935325	-7879.619668428787	3.7186576066166737	1.0	1.0	2.0	-200.08678332726447	100.0	0.01	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.0	0.25	0.25	0.25	0.25
1000	-3588.886580185698	-3414.784548014481	-174.10203217121725	-3414.784548014481	1.7114680146310852	0.0317052259502488	0.5726051872795267	2.0	-101.57881990420108	100.0446384130338	0.02292593220110095	0.8690360509882072	0.33799911404430755	0.643369273872963	0.8886394987747965	0.4854433574074001	1.7608133721458477	0.2937334153065777	0.5591110930937102	0.772259760767389	0.42186777829978384	1.530210299456856	0.8690360509882072	0.0	0.25	0.25	0.25	0.25
2000	-3201.601411231222	-3124.4914715396094	-77.1099396916125	-3124.4914715396094	3.918696157867111	0.0012538887741773382	0.5726051872795267	2.0	-47.75373409836184	36.521902843205766	0.024352880974060152	3.197759099892515	0.5591028543215912	0.5795847160279237	1.196049334072067	0.3414804977427897	1.5019742624156447	1.7878762401827477	1.8533722998369124	3.8246776419493353	1.0919723690928314	4.802951865443976	3.197759099892515	0.0	0.25	0.25	0.25	0.25
3000	-3133.3909944122674	-3070.9522815705163	-62.43871284175117	-3070.9522815705163	4.237959862421232	5.794508186199026E-4	0.5726051872795267	2.0	-42.84699134600538	22.66497173290222	0.015573901502573035	3.188047483594664	0.43785598085661076	1.0639929165206679	0.7296410641325922	0.23700494173120423	1.4765898390251557	1.3959056579467912	3.3920599400762623	2.3261303584352433	0.7555830080856656	4.7074385206055975	3.188047483594664	0.0	0.25	0.25	0.25	0.25
4000	-3130.4648823333687	-3070.6974446745226	-59.767437658846184	-3070.6974446745226	3.4865521584531045	7.667093725659882E-4	0.5726051872795267	2.0	-40.72145310324328	22.774585026365614	0.00870826201165669	3.7258474381946693	1.0783511497164249	1.0319766782860573	1.2108758968583158	0.2319605294648897	1.485383598111043	4.017771868645218	3.844987663068751	4.511538858281228	0.8642495444690385	5.53431267375841	3.7258474381946693	0.0	0.25	0.25	0.25	0.25
5000	-3112.228923475889	-3064.158464515093	-48.0704589607963	-3064.158464515093	3.0717850590873703	0.0010554727506159353	0.4127205033458552	2.495078886617275	-32.67668665534218	13.813349973111302	0.015022312412596177	3.393019248646987	0.5138925314026829	0.523632379285749	0.553755785437447	0.8432350249565667	1.690097193494218	1.7436472507852292	1.7766947421313661	1.8789040390388883	2.861112670810953	5.734532309610133	3.393019248646987	0.0	0.24992517447622978	0.25	0.2500748255237702	0.25
6000	-3113.813453817225	-3052.4834407270373	-61.3300130901874	-3052.4834407270373	4.1453635589606	7.936007239729882E-4	0.4127205033458552	3.7671829296209585	-46.89977583946683	12.439172961874048	0.014959948515921017	5.353785577437622	0.7039408586505729	0.5458937823499009	0.47667528940778786	1.3250172742609543	1.2820107973301476	3.768748416412493	2.9225982587577723	2.552017289552319	7.093858372794007	6.863610916865451	5.353785577437622	0.0	0.24992517447622978	0.25	0.2500748255237702	0.25
7000	-3097.475695649063	-3050.720131154876	-46.75556449418682	-3050.720131154876	2.967115663678245	0.0010198596583711674	0.5943693744994963	3.7671829296209585	-34.102937862497114	7.480244399314226	0.019121725012111984	7.169197751876365	0.5663428196498881	0.4064767901092721	0.625454349915388	1.203709647696923	1.2692307699868022	4.0602236694253	2.914112489841315	4.484005919314693	8.629632500180671	9.09936638280169	7.169197751876365	0.0	0.24992517447622978	0.2469262116778639	0.2500748255237702	0.2530737883221361
8000	-3097.1669497634007	-3049.8941637174953	-47.27278604590522	-3049.8941637174953	2.754301182659434	0.0011611588160890184	0.5943693744994963	3.7671829296209585	-33.5255345127283	7.2971066660026445	0.021242067045893508	6.959343915800607	0.9741608302141961	0.7016947339582353	0.2425053120686792	1.3536332791455539	1.2137821293377464	6.779520246762434	4.883334977521571	1.6876778680944902	9.420399525446836	8.447127276914152	6.959343915800607	0.0	0.25122617474772346	0.24153241330059608	0.2500748255237702	0.25716658642791024
9000	-3082.4406946907634	-3048.3526575906844	-34.08803710007895	-3048.3526575906844	1.6522284236429308	0.0017264259182006405	0.3240930651176942	3.7671829296209585	-21.659221037147745	6.057669508209707	0.010638649875526787	4.69680915076216	0.6041635947766835	0.9743229388688387	0.5207212523532423	1.7542365190136289	1.9521836949883844	2.8376411005044884	4.576208895076642	2.44572834304904	8.23931413510437	9.16903424259013	4.69680915076216	0.0	0.25061058952294546	0.23727399590433487	0.2543332429200314	0.25778217165268824
10000	-3086.242116538914	-3052.2615065450655	-33.9806099938488	-3052.2615065450655	1.6708851257132886	0.0022069968374926903	0.33532763507380864	3.7671829296209585	-16.219009457568404	3.113379977293552	0.017429654539384127	1.8213231789020776	1.7448942998997383	0.5849717945026363	0.9125798228247187	3.2467886966992245	4.173433390609805	3.1780164331415066	1.0654226883315943	1.6621027839090114	5.913451510295565	7.601170969921527	1.8213231789020776	0.0	0.25061058952294546	0.23314843445434422	0.2637397813015095	0.25250119472120086
11000	-3078.928548180023	-3049.2821472096375	-29.646400970385255	-3049.2821472096375	1.32216727988053	0.002725123767154975	0.3869138976827244	6.954129048289203	-14.162280796549638	2.328640579007214	0.040926086785701435	7.57689558105973	0.8172966541459172	0.22517863654882236	0.5324469030641098	1.2947822766301453	1.7449599803293432	6.192571407213102	1.706155016215827	4.034294586975392	9.810430110233405	13.221379564083474	7.57689558105973	0.0	0.25061058952294546	0.2350031816736794	0.2637397813015095	0.25064644750186565
12000	-3053.4840461177655	-3050.4982879179943	-2.9857581997712233	-3050.4982879179943	0.5155160089361669	0.008166386437242944	0.6095395336542863	6.954129048289203	13.981352915155526	2.6005334387300487	0.022797708710940303	10.984989999086931	1.535925721087771	0.3296736721504555	0.8366152720718314	0.26847128231583434	2.296693006108374	16.87212868548955	3.6214619915350177	9.190210396792459	2.9491543512814844	25.22914970307339	10.984989999086931	0.0	0.25061058952294546	0.2350031816736794	0.2637397813015095	0.25064644750186565
13000	-3058.395920782461	-3047.1531826083515	-11.242738174109544	-3047.1531826083515	0.561957162056744	0.007181898282323863	0.6095395336542863	5.58268242712245	1.5666084368431825	2.841660372762023	0.007669707981000253	13.694925017571462	0.857951807551731	0.28607316309414277	0.33658290875563657	0.08436169798521986	1.9709767774515	11.749585673110857	3.917750518113777	4.6094776976045395	1.1553271282625954	26.992379178572925	13.694925017571462	0.0	0.25061058952294546	0.2350031816736794	0.2637397813015095	0.25064644750186565
14000	-3041.176863004399	-3046.273377346712	5.096514342313215	-3046.273377346712	0.4248967304839457	0.00583622972387127	0.6095395336542863	5.58268242712245	16.369876608920038	2.6099315607785503	0.008015223836266733	16.042014169240392	0.23279645288127795	0.3820493486672223	0.7412150424672814	0.2957895575345092	2.1171244142382353	3.734523995670364	6.128841064668643	11.890582213714248	4.7450602730819424	33.96293985125454	16.042014169240392	0.0	0.25061058952294546	0.2350031816736794	0.2637397813015095	0.25064644750186565
15000	-3060.2863943059965	-3055.5039011015756	-4.782493204420788	-3055.5039011015756	0.72139832932308	0.0038174331929182385	0.6095395336542863	7.511451752506701	6.310840196003028	3.939451123350688	0.005264614007753867	16.02462567431855	0.6064795064220361	0.7555766764947429	1.0604524830137765	0.14965728602133202	1.7738442586451173	9.718607069558601	12.107833409073939	16.99335408569742	2.3982019879262717	28.425190249327102	16.02462567431855	0.0	0.25061058952294546	0.23869655879250376	0.2637397813015095	0.2469530703830413
16000	-3053.078798740955	-3054.424913130021	1.3461143890662979	-3054.424913130021	0.5677358916619262	0.004535811462210848	0.6640329369308459	7.511451752506701	12.3605456475033	3.3361509176023594	0.006166545925862347	22.456578786496838	0.6099688465339529	0.7876963983802666	0.8622615478952883	0.3168973870019102	1.5678798075228855	13.697813459498311	17.688966230066256	19.36344438487726	7.116431138443376	35.20921642539518	22.456578786496838	0.0	0.25061058952294546	0.23869655879250376	0.2637397813015095	0.2469530703830413
17000	-3059.3165993286916	-3056.0930136314582	-3.223585697233513	-3056.0930136314582	0.6532624360053285	0.004949371287177013	0.6640329369308459	7.511451752506701	9.822670634999355	3.3034965091478923	0.008754833247748135	32.11783344691261	0.5407560389613518	1.0048587843361534	1.4883648141214918	0.295732813845909	1.3288923746730497	17.367912394772887	32.273887072975654	47.803053208199124	9.498297259889718	42.6811439586212	32.11783344691261	0.0	0.25061058952294546	0.23229995262109276	0.2637397813015095	0.2533496765544523
