#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution contemp="true" id="BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="bdsky.evolution.speciation.BirthDeathSkylineModel">
#            <parameter id="origin_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="origin" spec="beast.base.inference.parameter.RealParameter" upper="Infinity">1000.0</parameter>
#            <parameter id="rho_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="rho" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.01</parameter>
#            <parameter dimension="5" id="reproductiveNumber_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="reproductiveNumber" spec="beast.base.inference.parameter.RealParameter" upper="10.0">2.0</parameter>
#            <parameter id="becomeUninfectiousRate_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="becomeUninfectiousRate" spec="beast.base.inference.parameter.RealParameter" upper="Infinity">1.0</parameter>
#            <parameter estimate="false" id="samplingProportion_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#            <tree id="Tree.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.tree.Tree">
#                <trait dateFormat="yyyy/M/dd" id="dateTrait.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="CY068129_A_California_VRDL396_2009_2009/04/28=2009/04/28,CY068870_A_California_VRDL392_2009_2009/04/28=2009/04/28,CY068686_A_California_VRDL181_2009_2009/04/28=2009/04/28,CY068137_A_California_VRDL159_2009_2009/04/28=2009/04/28,CY068217_A_California_VRDL173_2009_2009/04/28=2009/04/28,CY068702_A_California_VRDL184_2009_2009/04/28=2009/04/28,CY068742_A_California_VRDL199_2009_2009/04/28=2009/04/28,CY068766_A_California_VRDL204_2009_2009/04/28=2009/04/28,CY068718_A_California_VRDL187_2009_2009/04/28=2009/04/28,CY068209_A_California_VRDL172_2009_2009/04/28=2009/04/28,CY064879_A_California_VRDL147_2009_2009/04/28=2009/04/28,CY068678_A_California_VRDL178_2009_2009/04/28=2009/04/28,CY068233_A_California_VRDL211_2009_2009/04/28=2009/04/28,CY068734_A_California_VRDL198_2009_2009/04/28=2009/04/28,CY068633_A_California_VRDL394_2009_2009/04/28=2009/04/28,CY068153_A_California_VRDL161_2009_2009/04/28=2009/04/28,CY068161_A_California_VRDL164_2009_2009/04/28=2009/04/28,CY067221_A_California_VRDL302_2009_2009/04/28=2009/04/28,CY068758_A_California_VRDL203_2009_2009/04/28=2009/04/28,CY092329_A_California_VRDL182_2009_2009/04/28=2009/04/28,CY067929_A_California_VRDL177_2009_2009/04/28=2009/04/28,CY066519_A_California_VRDL156_2009_2009/04/28=2009/04/28,CY068177_A_California_VRDL166_2009_2009/04/28=2009/04/28,CY068193_A_California_VRDL169_2009_2009/04/28=2009/04/28,CY068145_A_California_VRDL160_2009_2009/04/28=2009/04/28,CY068201_A_California_VRDL170_2009_2009/04/28=2009/04/28,CY068798_A_California_VRDL210_2009_2009/04/28=2009/04/28,CY068862_A_California_VRDL391_2009_2009/04/28=2009/04/28,CY068249_A_California_VRDL216_2009_2009/04/28=2009/04/28">
#                    <taxa id="TaxonSet.InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.InfluenzaAH3N2_HAgene_2009_California_homochronous"/>
#            </tree>
#        </distribution>
#        <prior id="becomeUninfectiousRatePrior_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@becomeUninfectiousRate_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <LogNormal id="LogNormalDistributionModel.1" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="M" spec="beast.base.inference.parameter.RealParameter">52.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="S" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution">
#            <parameter id="clockRate.c:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.4" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="M" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.17" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="GammaShapePrior.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution">
#            <parameter id="gammaShape.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution">
#            <parameter id="kappa.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="originPrior_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@origin_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="reproductiveNumberPrior_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@reproductiveNumber_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <LogNormal id="LogNormalDistributionModel.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="M" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="S" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="rhoPrior_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous" name="distribution" x="@rho_BDSKY_Contemp.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <LogNormal id="LogNormalDistributionModel.3" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.12" name="M" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.13" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@InfluenzaAH3N2_HAgene_2009_California_homochronous" id="treeLikelihood.InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:InfluenzaAH3N2_HAgene_2009_California_homochronous">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" shape="@gammaShape.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" kappa="@kappa.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" id="estimatedFreqs.s:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:InfluenzaAH3N2_HAgene_2009_California_homochronous" id="StrictClock.c:InfluenzaAH3N2_HAgene_2009_California_homochronous" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	BDSKY_Contemp	origin_BDSKY_Contemp	rho_BDSKY_Contemp	becomeUninfectiousRate_BDSKY_Contemp	reproductiveNumber_BDSKY_Contemp.1	reproductiveNumber_BDSKY_Contemp.2	reproductiveNumber_BDSKY_Contemp.3	reproductiveNumber_BDSKY_Contemp.4	reproductiveNumber_BDSKY_Contemp.5	clockRate
0	-8666.956382805642	-7027.183181209105	-1639.7732015965373	-7027.183181209105	1.087193685748214	6.139414001173176	1.0	2.0	0.25	0.25	0.25	0.25	-1100.8548222014415	1000.0	0.01	1.0	2.0	2.0	2.0	2.0	2.0	1.0
1000	-4143.770827332373	-3539.0023100504654	-604.7685172819077	-3539.0023100504654	1.2653612642500627	11.43801955752824	0.4021426153859159	2.3416331649392683	0.21859227057165842	0.41528198064921523	0.11690246068109343	0.24922328809803282	-114.64014881747397	942.2073953810378	0.040575924241343854	0.8243854470735136	0.937902315460423	0.9675872009196059	0.9143252127651066	1.0784413148862944	1.055233611152316	0.007961018842973035
2000	-3351.836441403187	-3109.170645581127	-242.66579582206046	-3109.170645581127	7.821724276610034	87.8573023874817	0.5350141538975732	2.2664118427723188	0.31149621646061026	0.19899560508385186	0.15097027140163244	0.3385379070539054	-76.53985677922142	303.29911914616144	0.0848545159522411	1.4629054392866472	1.0118379139896696	1.0504027321230704	0.845152421790124	0.9515701008695752	1.0036817616326075	6.212175860426608E-4
3000	-3251.985780769169	-3056.6268525450814	-195.35892822408763	-3056.6268525450814	15.242228575667045	172.81714502959656	0.34928263446691893	1.8086399692286408	0.3526293339771554	0.20834890878514234	0.17746873701100666	0.26155302022669563	-83.78028775814582	200.03157000046303	0.0594758969671034	1.4351599551459506	0.9761367001067955	0.9467515897213534	0.9436686744505648	0.8637432958594157	1.0980539763253172	3.341687453401797E-4
4000	-3224.5959101857898	-3038.830502377169	-185.76540780862047	-3038.830502377169	30.827487082162822	320.5564876491715	0.2600106796255418	2.6883109239007954	0.34006678863962686	0.1728376430469333	0.1903050847608155	0.2967904835526242	-97.0064915432995	156.83290297429335	0.05411489108571931	1.8153374341267354	0.9230603022955752	0.8166759106969653	1.086870075594781	0.8373300407914855	1.051160461294989	1.272730292970963E-4
5000	-3170.808184192975	-3025.8753980728466	-144.93278612012867	-3025.8753980728466	25.23334223663754	291.8692750958293	0.2600106796255418	2.6883109239007954	0.34006678863962686	0.1728376430469333	0.1903050847608155	0.2967904835526242	-92.8131616849891	85.51043572589361	0.040160922670471305	1.3366620123681587	1.0005367376543999	0.6378843388182699	1.0644615632531127	0.7753534135398451	1.114291131721721	1.272730292970963E-4
6000	-3132.339685786683	-3019.767264945715	-112.57242084096791	-3019.767264945715	18.65840622554346	232.62671225818923	0.1648409377229149	4.169611433817108	0.3502758022603799	0.18304623807970463	0.19617158110626667	0.27050637855364873	-83.19499109501949	44.2911719370553	0.024396500812287097	1.4315813398613673	0.9383802309058643	0.5943007459681324	0.5807252237216527	1.0059302613003476	1.2281405714781355	1.6960670269803096E-4
7000	-3116.740908548746	-3016.680887146429	-100.0600214023169	-3016.680887146429	14.956171617495244	168.7019954079276	0.1648409377229149	4.169611433817108	0.3502758022603799	0.18304623807970463	0.19617158110626667	0.27050637855364873	-77.5369327445841	30.265954342794274	0.026704647018687296	1.944033887585595	1.19440624750963	0.43534752899805584	0.8426208872078671	1.1039119840178195	1.2356576215555897	2.216703236205787E-4
8000	-3114.948249819632	-3014.243317072401	-100.7049327472308	-3014.243317072401	13.98950828987524	165.87202337093774	0.1648409377229149	4.169611433817108	0.3502758022603799	0.18304623807970463	0.19617158110626667	0.27050637855364873	-79.731041797478	23.882504069243975	0.055286082674426744	2.630779305451773	0.24937343059385597	0.5386838353155867	0.976668725044452	1.1040414921956727	1.125060392507099	2.216703236205787E-4
9000	-3116.5397265439897	-3014.945106137578	-101.59462040641164	-3014.945106137578	17.91152159354628	185.10704152569593	0.1648409377229149	3.843549880634612	0.3502758022603799	0.18304623807970463	0.19617158110626667	0.27050637855364873	-80.1124426542573	22.84847243081983	0.050709196475827105	1.6574347361128077	0.3800722665837329	1.2013446765429052	1.077837186507666	1.0784150877823446	1.2036862657750507	2.216703236205787E-4
10000	-3107.6527283039663	-3013.8852934169554	-93.76743488701082	-3013.8852934169554	15.030162591524102	154.66167857551312	0.23012260134032417	4.192166848625154	0.3502758022603799	0.18304623807970463	0.19617158110626667	0.27050637855364873	-75.9555082064704	18.135056880309197	0.027687831264283192	1.1025062203338072	0.5252075237503467	0.7662618408042152	1.1932699770132487	1.1387756640154543	1.469413589380667	2.216703236205787E-4
11000	-3114.7355579270916	-3009.766157710166	-104.96940021692558	-3009.766157710166	16.372395133636715	190.28530104256356	0.43054902770030107	4.192166848625154	0.3502758022603799	0.18304623807970463	0.19617158110626667	0.27050637855364873	-79.67500040449585	19.68410945245116	0.03783879541940044	0.44149737857814064	1.2712036345243714	1.5830374122746866	1.6952743401315449	0.9177080576412445	2.62909408544091	2.216703236205787E-4
12000	-3109.641036598259	-3007.0184821473977	-102.62255445086119	-3007.0184821473977	18.623436991496867	210.80839740152348	0.43054902770030107	4.192166848625154	0.3502758022603799	0.18304623807970463	0.19617158110626667	0.27050637855364873	-80.92617175860946	19.639167209256335	0.014183291612056637	0.4912776076016253	1.9600669746830903	1.2660342927393224	1.744513824852825	0.3170660955166173	2.9707726571573683	2.216703236205787E-4
13000	-3099.663595688473	-3008.505321698408	-91.15827399006506	-3008.505321698408	18.241885288646387	229.87655072439009	0.29681877889933006	5.282170621709476	0.34392610554589154	0.1706716296799419	0.23019099378620275	0.2552112709879638	-73.24338223368679	19.8751939468334	0.006221192556418214	0.669107469405813	1.7955958520915205	0.8166673907718158	1.9479094065395293	0.30177855379854857	2.6684994673362876	1.893705404564938E-4
14000	-3114.8401895285133	-3021.960370194817	-92.87981933369633	-3021.960370194817	19.73645968686639	236.96065278174615	0.25583003410457916	4.485152518784582	0.3615098528140967	0.17973434044858483	0.20429293467363976	0.2544628720636787	-73.00036282056053	20.12386601108238	0.0056728465628789184	0.4769219203455756	3.0375775966483882	0.4496401746465914	1.9670593142549684	0.41845459618069364	3.4118193472495824	2.1560357187994818E-4
15000	-3111.614236425926	-3014.5154239838116	-97.0988124421142	-3014.5154239838116	18.785305094471422	225.51876354936948	0.25583003410457916	4.485152518784582	0.3615098528140967	0.17973434044858483	0.20429293467363976	0.2544628720636787	-78.07797370952701	20.371073913556117	0.00530500690521487	0.5095067171360058	2.540096934134867	0.8102004560981345	0.7845824966028868	1.3524083184576157	3.0311063076232156	2.1560357187994818E-4
16000	-3095.8212323694197	-3012.346838874048	-83.47439349537184	-3012.346838874048	19.350256088258117	233.0247788332862	0.33213767578688635	7.2857879657271125	0.32198816678729525	0.2199275457272356	0.22102908535938315	0.237055202126086	-66.75454858468115	20.125073300681144	0.00356922632101978	0.7101158815249052	1.7497867750968874	1.331727521674175	1.0613998888812535	0.45315787332151275	2.8464931282633557	2.501739863302269E-4
17000	-3094.013450380243	-3008.906759620884	-85.10669075935881	-3008.906759620884	17.364987306185057	210.3717425638046	0.24852027587631748	8.019470136215652	0.34430158452034676	0.18978643542024126	0.2191423572722306	0.24676962278718137	-68.20073119622705	17.95570448544891	0.00356922632101978	0.5751132120170327	2.500665451888034	0.8549190790032181	1.181243258955207	0.5685621090768497	3.24474558259214	1.9927944853171704E-4
18000	-3089.3977390731443	-3005.747738960181	-83.65000011296334	-3005.747738960181	15.114321578352182	206.16145723386583	0.3401061062409065	8.019470136215652	0.33222351988527155	0.20186450005531645	0.2191423572722306	0.24676962278718137	-70.04670352538112	17.95570448544891	0.00306394478244139	0.9934715997730227	0.8332669062317278	1.4645632787207616	1.0576869926811432	0.7468516970226865	2.3387324081474006	2.211060228080328E-4
19000	-3092.0504861222307	-3005.3162024372427	-86.73428368498809	-3005.3162024372427	14.33581368548069	199.22890258333987	0.3401061062409065	8.019470136215652	0.33222351988527155	0.20186450005531645	0.2191423572722306	0.24676962278718137	-72.93363832927184	19.07382179234008	0.00306394478244139	1.0593930317832876	0.46440770443343526	1.5867104926592017	1.4032722373650524	0.5418824215477006	2.0851402008418867	2.211060228080328E-4
20000	-3093.378208100934	-3003.8132487456924	-89.5649593552418	-3003.8132487456924	14.328341859147484	196.62055799931028	0.3662358217108156	8.286930411378904	0.345807580954811	0.1959804836530182	0.21475830219013392	0.24345363320203697	-76.75351877977921	18.126561763017772	0.0020876721120619093	0.9349389264941382	0.519556066591118	0.8491495057404395	1.4125093290553694	1.0101148399993034	2.1469977788191033	2.3978080486734694E-4
21000	-3091.858816424642	-3006.653498131721	-85.20531829292113	-3006.653498131721	11.298833464759964	134.41044339217478	0.3240258833186453	6.807860669648693	0.33022504305944067	0.21658581481442984	0.21018115595004103	0.24300798617608854	-69.84999589226969	16.91743262509202	0.009771138670257555	1.198077823489734	0.5429713963165375	0.960826364638396	1.2940709990944501	1.4487875985737186	1.846391486728897	3.39612489154677E-4
22000	-3090.718535181197	-3012.9909684831696	-77.72756669802715	-3012.9909684831696	8.315336962237923	94.42274634616918	0.3188926741367996	5.511085690429091	0.3425579242006981	0.2041472993680561	0.22926206394922552	0.22403271248202025	-62.7726963436275	13.915535138852116	0.011461384974926936	0.9637483492223179	0.1826538951808622	0.24165475276444126	1.1580799626925697	1.370401596347139	2.3986337535428217	5.33590539260691E-4
23000	-3079.504039513272	-3008.7879385324145	-70.7161009808574	-3008.7879385324145	8.282767296599847	100.85756472976881	0.2951164876232708	6.004612756426852	0.3583090549074438	0.18660914306665846	0.1988436496245048	0.2562381524013929	-57.39151079896659	13.946424602492156	0.007317806923922341	1.355798827545977	1.0642152419142898	0.4209623809849596	1.7864801586241192	1.0197087476960653	2.269977244327073	4.432133369206612E-4
24000	-3073.8129958767718	-3010.923632848028	-62.88936302874402	-3010.923632848028	7.3791171898834875	100.84012444536303	0.2952141054010264	5.427991181377485	0.33042529496867695	0.19711714129971517	0.21751603118690943	0.25494153254469837	-53.665400797666564	13.599051209211016	5.23136416803024E-4	1.277746817878077	1.797827605495998	0.32361515433060645	2.1547258162935035	0.6411957003128566	3.0420715350995113	5.148242466887523E-4
25000	-3067.617586372814	-3009.6747564455286	-57.942829927285466	-3009.6747564455286	8.031432055061165	122.22203164753621	0.29773842406168416	5.367353858980327	0.343284530839719	0.20539129921508376	0.20332129484232872	0.24800287510286856	-50.227713912281274	13.067932667977564	2.683997252664169E-4	1.1656148339095864	0.3043283567078872	0.6892212148947311	2.5763815164469897	0.4644002952774885	3.5179731293395524	3.5616449222432213E-4
26000	-3053.8059385092315	-3005.2687079571765	-48.53723055205522	-3005.2687079571765	7.692542159127327	117.77281221133691	0.38108114723908726	6.622899562359154	0.3493842325092154	0.2055919454276748	0.19907924314584008	0.24594457891726978	-42.379578434347025	13.196243492365076	2.4435577733125457E-4	1.90147240361579	0.6403520335142334	0.533884472958421	2.146085732207502	0.34442072548720126	2.644074341331108	3.41661560439097E-4
